Initial_POC_Density,Ext_O2,Ext_NO3,Mort_Amp,Radius_mm,N2O_Net_Domain_SMS_mmol_s,N2O_Net_Core_SMS_mmol_s,N2_Net_Domain_SMS_mmol_s,Frac_Anoxic_Core,Total_Bio_Core_mmol,Bio_Growth_Factor,Dominant_Bug,Bio_Core_aer_mmol,Bio_Core_nar_mmol,Bio_Core_nai_mmol,Bio_Core_nao_mmol,Bio_Core_nir_mmol,Bio_Core_nio_mmol,Bio_Core_nos_mmol,Bio_Core_aoa_mmol,Bio_Core_nob_mmol,Bio_Core_aox_mmol,Bio_Core_zoo_mmol,GrowthRate_aer_perday,GrowthRate_nar_perday,GrowthRate_nai_perday,GrowthRate_nao_perday,GrowthRate_nir_perday,GrowthRate_nio_perday,GrowthRate_nos_perday,GrowthRate_aoa_perday,GrowthRate_nob_perday,GrowthRate_aox_perday,GrowthRate_zoo_perday,Elapsed_s
850000.0,4.692307472229004,10.0,1.0,0.7307692170143127,6.9572867432421415e-12,6.9572867432421415e-12,1.6591231860596523e-11,0.508474588394165,5.649321721534761e-08,1.9252054691314697,aer,3.3313444447458096e-08,2.4244550811403087e-09,3.327193853763788e-09,3.4472140697516807e-09,1.7684537167994563e-09,1.789065895430042e-09,2.041249391737665e-09,3.59505558655826e-09,2.9625939479416274e-09,1.8244957766810899e-09,0.0,81.6400146484375,45.08808517456055,87.3490982055664,93.6150131225586,3.489912986755371,5.030764102935791,29.0650634765625,68.79306030273438,60.32200241088867,6.917848587036133,0.0,2305.153027166147
850000.0,4.692307472229004,10.0,1.0,0.7692307829856873,7.586183417562786e-12,7.586183417562786e-12,1.854032552484064e-11,0.5367231369018555,6.175610423042599e-08,1.8993622064590454,aer,3.616925425831141e-08,2.6861994850690962e-09,3.6857601415363206e-09,3.822409944120864e-09,1.959372664117609e-09,1.9819696994716196e-09,2.2713548819552898e-09,3.9105279014961525e-09,3.249057467513694e-09,2.0201957884324884e-09,0.0,77.39374542236328,45.06637191772461,87.30705261230469,93.69147491455078,3.6334450244903564,5.237667560577393,29.82190704345703,65.6153335571289,57.593650817871094,6.911528587341309,0.0,2263.0601475411095
850000.0,4.692307472229004,10.0,1.0,0.807692289352417,8.23568643837369e-12,8.23568643837369e-12,2.061895792992985e-11,0.5593220591545105,6.718168066299768e-08,1.8741321563720703,aer,3.9075953139899866e-08,2.960972578236465e-09,4.0628629349726e-09,4.217030280528888e-09,2.1602784006091724e-09,2.1850472542439547e-09,2.514328523162135e-09,4.2347476636450665e-09,3.5445497648112223e-09,2.2259096787990984e-09,0.0,73.45728302001953,45.04384994506836,87.26341247558594,93.76132202148438,3.7972257137298584,5.473759651184082,30.551218032836914,62.65462875366211,54.983642578125,6.928302764892578,0.0,2208.7073942921124
850000.0,4.692307472229004,10.0,1.0,0.8461538553237915,8.902996395665497e-12,8.902996395665497e-12,2.2827561022009668e-11,0.5762712359428406,7.277738944821976e-08,1.8498611450195312,aer,4.203973347216561e-08,3.2497278201759627e-09,4.458184932332188e-09,4.6309605039596136e-09,2.3712822816435164e-09,2.3983821595408017e-09,2.7701154703407838e-09,4.5681431970479025e-09,3.8491707599064284e-09,2.4416813015903926e-09,0.0,69.84493255615234,45.021060943603516,87.2192611694336,93.8248291015625,3.9506614208221436,5.694940090179443,31.24532127380371,59.96663284301758,52.6472282409668,6.972940921783447,0.0,2162.695695417002
850000.0,4.692307472229004,10.0,1.0,0.8846153616905212,9.58962857039447e-12,9.58962857039447e-12,2.516688420162172e-11,0.5875706672668457,7.853728334339394e-08,1.8264517784118652,aer,4.5056097519591276e-08,3.551623883879529e-09,4.871657743876767e-09,5.064178409952547e-09,2.5924480340222544e-09,2.6221074200805106e-09,3.0388402905145995e-09,4.910306383720808e-09,4.162666211726673e-09,2.6673525610476645e-09,0.0,66.54899597167969,44.99774932861328,87.1740951538086,93.88323974609375,4.119237899780273,5.937945365905762,31.90985870361328,57.40879821777344,50.38327407836914,7.03006649017334,0.0,2122.9842747920193
850000.0,4.692307472229004,10.0,1.0,0.9230769276618958,1.0292407551237837e-11,1.0292407551237837e-11,2.7624461745867634e-11,0.6271186470985413,8.44654337583961e-08,1.8040330410003662,aer,4.8128999452501375e-08,3.866429842958041e-09,5.303643746401576e-09,5.516851864229011e-09,2.823733247225846e-09,2.8562854303970653e-09,3.320568486842035e-09,5.260675006724114e-09,4.48516113138453e-09,2.9031017589886687e-09,0.0,63.44219970703125,44.97426986694336,87.12860870361328,93.9372787475586,4.274213790893555,6.161345958709717,32.54825210571289,55.094764709472656,48.422481536865234,7.0744242668151855,0.0,2088.700465291273
850000.0,4.692307472229004,10.0,1.0,0.9615384340286255,1.1010814655876278e-11,1.1010814655876278e-11,3.0229957426186616e-11,0.6271186470985413,9.055031569005223e-08,1.7823705673217773,aer,5.124711321968789e-08,4.194997238471387e-09,5.753821419318683e-09,5.988783691179833e-09,3.0652591576085797e-09,3.100960155322241e-09,3.615392207834134e-09,5.618658427408718e-09,4.816282928032933e-09,3.1490499097230895e-09,0.0,60.61015701293945,44.9503173828125,87.08222198486328,93.98775482177734,4.430076599121094,6.3860249519348145,33.16444778442383,52.752933502197266,46.403873443603516,7.157705783843994,0.0,2046.105550791137
850000.0,4.692307472229004,10.0,1.0,1.0,1.1748583876591834e-11,1.1748583876591834e-11,3.2966442076176605e-11,0.627118706703186,9.680718449089909e-08,1.7617686986923218,aer,5.442521811005463e-08,4.536987230352452e-09,6.222002468803112e-09,6.480402436892518e-09,3.3170304281071594e-09,3.356204869575663e-09,3.923313673936946e-09,5.984726048069433e-09,5.1561257485843726e-09,3.405169701764521e-09,0.0,57.89875030517578,44.92586135864258,87.03483581542969,94.0346908569336,4.611443519592285,6.647467613220215,33.75701141357422,50.65544509887695,44.55369567871094,7.232299327850342,0.0,2012.9942054580897
850000.0,6.538461685180664,10.0,1.0,0.5,3.658469360789951e-12,3.658469360789951e-12,7.491018222394175e-12,0.0,2.9688370872804626e-08,2.161163568496704,aer,1.8510215582523415e-08,1.135917027106359e-09,1.5595931213141512e-09,1.602531440880739e-09,8.301362375284782e-10,8.411779606198877e-10,9.260880395878246e-10,1.941577565389707e-09,1.4811161186401023e-09,8.600196110819525e-10,0.0,135.9602508544922,45.21177291870117,87.58872985839844,92.972900390625,3.5074028968811035,5.055975914001465,23.614639282226562,96.42457580566406,78.562744140625,8.011582374572754,0.0,2754.2986294580624
850000.0,6.538461685180664,10.0,1.0,0.5384615659713745,4.151648642924943e-12,4.151648642924943e-12,8.761275559210357e-12,0.0,3.427226147323381e-08,2.1511690616607666,aer,2.136191312729352e-08,1.3170161627940047e-09,1.80831616347632e-09,1.8617895003458784e-09,9.623143393255873e-10,9.74984537549517e-10,1.0807460482098463e-09,2.2045449910024217e-09,1.7041505984138894e-09,9.96487115045852e-10,0.0,133.55044555664062,45.19915771484375,87.56428527832031,93.15245056152344,3.436070442199707,4.95314884185791,24.68448829650879,93.82592010498047,77.1488265991211,7.857023239135742,0.0,2645.3272442915477
850000.0,6.538461685180664,10.0,1.0,0.5769230723381042,4.666863250013531e-12,4.666863250013531e-12,1.0132841614385324e-11,0.0,3.9143490226933864e-08,2.1402523517608643,aer,2.437927371090609e-08,1.5118571949912507e-09,2.075444038851515e-09,2.140384536275519e-09,1.1041640934905672e-09,1.1184462245239501e-09,1.2478602595678012e-09,2.48197040697562e-09,1.941246718928369e-09,1.1428397117541067e-09,0.0,130.41835021972656,45.185916900634766,87.53863525390625,93.30634307861328,3.3647682666778564,4.850366115570068,25.68177604675293,91.25665283203125,75.72968292236328,7.7022504806518555,0.0,2571.3901382922195
850000.0,6.538461685180664,10.0,1.0,0.6153846383094788,5.204697783867118e-12,5.204697783867118e-12,1.16036529343444e-11,0.0,4.4287979505952535e-08,2.1283047199249268,aer,2.754861405662723e-08,1.7199174306981035e-09,2.360940332124528e-09,2.4384172458979947e-09,1.2557459516671088e-09,1.2717035202669535e-09,1.4273341397696981e-09,2.773805629630033e-09,2.192353187879803e-09,1.2991463460565456e-09,0.0,126.50044250488281,45.172027587890625,87.51173400878906,93.43685150146484,3.29270601272583,4.746487617492676,26.59756851196289,88.65048217773438,74.28866577148438,7.545502662658691,0.0,2488.1352597908117
850000.0,6.538461685180664,10.0,1.0,0.6538461446762085,5.761763462175384e-12,5.761763462175384e-12,1.3173555128698222e-11,0.033898305147886276,4.967817091028337e-08,2.1147336959838867,aer,3.084427291355496e-08,1.941584226727855e-09,2.6647368756016476e-09,2.755669692433571e-09,1.4170500328702929e-09,1.434576124559328e-09,1.6194118268586521e-09,3.0785458626780837e-09,2.4570765422282648e-09,1.465246257659203e-09,0.0,121.74693298339844,45.15716552734375,87.4829330444336,93.55120849609375,3.2180161476135254,4.638820648193359,27.460655212402344,85.91351318359375,72.78810119628906,7.382702827453613,0.0,2424.649667208083
850000.0,6.538461685180664,10.0,1.0,0.692307710647583,6.337325629546253e-12,6.337325629546253e-12,1.4844086029808246e-11,0.14124295115470886,5.5291536682489095e-08,2.099431276321411,aer,3.424433003829108e-08,2.1765318436450798e-09,2.987101010987203e-09,3.0923570371044207e-09,1.5880220471942152e-09,1.6073701258889628e-09,1.8241761434723003e-09,3.395295378183505e-09,2.7349837949941502e-09,1.6413751469102067e-09,0.0,116.37969970703125,45.14130783081055,87.45221710205078,93.65227508544922,3.14180850982666,4.528965950012207,28.280174255371094,83.08397674560547,71.24935150146484,7.216227054595947,0.0,2364.374558582902
850000.0,6.538461685180664,10.0,1.0,0.7307692170143127,6.9318578654886664e-12,6.9318578654886664e-12,1.66146801178213e-11,0.2429378628730774,6.111262251806693e-08,2.082628011703491,aer,3.773429213538293e-08,2.424632494779644e-09,3.3277014477306466e-09,3.4483786937045124e-09,1.7687982190039975e-09,1.789768000470815e-09,2.0415267254492164e-09,3.7240683870010116e-09,3.0261366745776286e-09,1.8273200730334338e-09,0.0,110.83297729492188,45.12483596801758,87.42030334472656,93.74048614501953,3.0677618980407715,4.422226905822754,29.045053482055664,80.26873779296875,69.73155212402344,7.054100036621094,0.0,2305.153027166147
850000.0,6.538461685180664,10.0,1.0,0.7692307829856873,7.547944040620091e-12,7.547944040620091e-12,1.8528839920706197e-11,0.3333333134651184,6.712195954605704e-08,2.0643937587738037,aer,4.12960439177823e-08,2.6864377389301808e-09,3.68642871784175e-09,3.823747984910142e-09,1.959195028433669e-09,1.98201299816958e-09,2.2716104552955585e-09,4.0636898290813406e-09,3.3296891910339355e-09,2.0231132324965984e-09,0.0,105.40353393554688,45.1071891784668,87.38612365722656,93.81898498535156,3.052269220352173,4.3998942375183105,29.772314071655273,77.4986343383789,67.60030364990234,6.999516487121582,0.0,2263.0601475411095
850000.0,6.538461685180664,10.0,1.0,0.807692289352417,8.18769618077253e-12,8.18769618077253e-12,2.0552224852532497e-11,0.3615819215774536,7.330866935717495e-08,2.045053482055664,aer,4.491969107789373e-08,2.961292544512162e-09,4.0637169185231414e-09,4.218547733358946e-09,2.1592856391805526e-09,2.1840258490612996e-09,2.514517039031716e-09,4.413895471344631e-09,3.6447478368728525e-09,2.228934592451992e-09,0.0,100.2382583618164,45.088172912597656,87.34928131103516,93.88970184326172,3.1130032539367676,4.487442493438721,30.47662925720215,74.79638671875,65.32666015625,6.9171342849731445,0.0,2208.7073942921124
850000.0,6.538461685180664,10.0,1.0,0.8461538553237915,8.848582457032794e-12,8.848582457032794e-12,2.2691338391611637e-11,0.3898305296897888,7.96710182271454e-08,2.0250837802886963,aer,4.860385161009617e-08,3.2501143998331372e-09,4.459245861454519e-09,4.632662697900969e-09,2.3692330319846633e-09,2.3959370043513672e-09,2.770185414391335e-09,4.7745767339790746e-09,3.970529238728204e-09,2.444689117808707e-09,0.0,95.49594116210938,45.06828689575195,87.31075286865234,93.95304870605469,3.212320566177368,4.630610466003418,31.151731491088867,71.7652587890625,62.72286605834961,6.838085174560547,0.0,2162.695695417002
850000.0,6.538461685180664,10.0,1.0,0.8846153616905212,9.52753848038057e-12,9.52753848038057e-12,2.4979629476007403e-11,0.4124293923377991,8.620065017339584e-08,2.0046699047088623,aer,5.234280919808043e-08,3.5521134922333886e-09,4.872963366153726e-09,5.066105313034086e-09,2.589187975132745e-09,2.6180462242564317e-09,3.0387481420035556e-09,5.14392972661426e-09,4.306302869849787e-09,2.6704423117251963e-09,0.0,91.08544921875,45.04753112792969,87.27053833007812,94.01055145263672,3.3293650150299072,4.799331188201904,31.802425384521484,68.7637710571289,60.1183967590332,6.834763526916504,0.0,2122.9842747920193
850000.0,6.538461685180664,10.0,1.0,0.9230769276618958,1.022351647783637e-11,1.022351647783637e-11,2.739315198285741e-11,0.4406780004501343,9.289474434126532e-08,1.9840682744979858,aer,5.6134002335284094e-08,3.86702581067766e-09,5.305210049044717e-09,5.518943080318195e-09,2.8191233791829973e-09,2.85034840175058e-09,3.32025718030593e-09,5.522499790799884e-09,4.651182550219346e-09,2.906145546432981e-09,0.0,86.9367904663086,45.02629089355469,87.22940063476562,94.06302642822266,3.449373960494995,4.972326755523682,32.430240631103516,65.97655487060547,57.815185546875,6.842374801635742,0.0,2088.700465291273
850000.0,6.538461685180664,10.0,1.0,0.9615384340286255,1.0937255441600957e-11,1.0937255441600957e-11,2.994434908365484e-11,0.4519774317741394,9.974404946433424e-08,1.963337779045105,aer,5.996918162054499e-08,4.195691349906383e-09,5.755688814446103e-09,5.9910632010939935e-09,3.058940434286228e-09,3.092883726907303e-09,3.6148046778095022e-09,5.9087952308800595e-09,5.005297065707737e-09,3.151699790038265e-09,0.0,83.0791015625,45.004276275634766,87.18675231933594,94.11145782470703,3.591482162475586,5.1771769523620605,33.0384407043457,63.3654670715332,55.48093032836914,6.873660564422607,0.0,2046.105550791137
850000.0,6.538461685180664,10.0,1.0,1.0,1.1663467934519556e-11,1.1663467934519556e-11,3.264075121300891e-11,0.4802260100841522,1.0675557859940454e-07,1.9428168535232544,aer,6.385371875694545e-08,4.537837217100105e-09,6.224185611358735e-09,6.48291598182027e-09,3.3089027073884836e-09,3.345506760510375e-09,3.92238330704231e-09,6.3039746756032855e-09,5.368783195791593e-09,3.4073746046914266e-09,0.0,79.54287719726562,44.98196029663086,87.14350128173828,94.1559829711914,3.717336654663086,5.358598232269287,33.62282943725586,60.842227935791016,53.423805236816406,6.943694591522217,0.0,2012.9942054580897
850000.0,8.384614944458008,10.0,1.0,0.5,3.660801262822533e-12,3.660801262822533e-12,7.515233227395335e-12,0.0,3.0080933299814205e-08,2.1897401809692383,aer,1.8887847730297835e-08,1.1359267970689757e-09,1.559617102131483e-09,1.6026816540559707e-09,8.302195042553251e-10,8.413404972706928e-10,9.261109101821319e-10,1.951588890491962e-09,1.4852410412657946e-09,8.603584511490681e-10,0.0,142.16651916503906,45.21573257446289,87.59639739990234,93.00375366210938,3.565399408340454,5.139578819274902,23.62456703186035,98.49578857421875,79.70675659179688,8.136968612670898,0.0,2754.2986294580624
850000.0,8.384614944458008,10.0,1.0,0.5384615659713745,4.1550048991700894e-12,4.1550048991700894e-12,8.795608338885152e-12,0.0,3.4795579750834804e-08,2.184016227722168,aer,2.186495251521592e-08,1.317031372849442e-09,1.8083530228807376e-09,1.861967247052121e-09,9.623912777811938e-10,9.752439966703719e-10,1.0807786887667703e-09,2.2181472214555242e-09,1.7097604443350178e-09,9.96952520537775e-10,0.0,141.362548828125,45.204471588134766,87.5745849609375,93.18485260009766,3.5077993869781494,5.05654764175415,24.69721794128418,96.45442962646484,78.57144165039062,8.012476921081543,0.0,2645.3272442915477
850000.0,8.384614944458008,10.0,1.0,0.5769230723381042,4.67163677533855e-12,4.67163677533855e-12,1.0181330604985828e-11,0.0,3.9837708243339875e-08,2.1782102584838867,aer,2.504645557621643e-08,1.511875513671157e-09,2.0754953311552526e-09,2.140595034560988e-09,1.1042770031721716e-09,1.1188072690515583e-09,1.2479062228010207e-09,2.5001334336138825e-09,1.948805339324622e-09,1.143364514177847e-09,0.0,140.38674926757812,45.19266891479492,87.55171203613281,93.34061431884766,3.4541983604431152,4.979280948638916,25.69804573059082,94.62185668945312,77.51262664794922,7.896518230438232,0.0,2571.3901382922195
850000.0,8.384614944458008,10.0,1.0,0.6153846383094788,5.211456700210393e-12,5.211456700210393e-12,1.1671702666860018e-11,0.0,4.520385488149259e-08,2.17231822013855,aer,2.842839741390435e-08,1.719943965028392e-09,2.3610129407103386e-09,2.438662383141832e-09,1.2559353557151098e-09,1.2721587117070499e-09,1.427396978392892e-09,2.7980755490375486e-09,2.202435345211029e-09,1.2998370158001649e-09,0.0,139.207763671875,45.180721282958984,87.52857208251953,93.4733657836914,3.403965950012207,4.906869888305664,26.618213653564453,92.93480682373047,76.51807403564453,7.787735462188721,0.0,2488.1352597908117
850000.0,8.384614944458008,10.0,1.0,0.6538461446762085,5.771146581456943e-12,5.771146581456943e-12,1.3267564130670095e-11,0.0,5.088553223231429e-08,2.1661293506622314,aer,3.200379339318715e-08,1.9416215302214823e-09,2.664836129540049e-09,2.7559521331710357e-09,1.4172564233305707e-09,1.4352524724259297e-09,1.6194987573214803e-09,3.1106848208395377e-09,2.4704702727973427e-09,1.4661626357437285e-09,0.0,137.7266845703125,45.168418884277344,87.50474548339844,93.59046173095703,3.355012893676758,4.836303234100342,27.486797332763672,91.30575561523438,75.54712677001953,7.681640625,0.0,2424.649667208083
850000.0,8.384614944458008,10.0,1.0,0.692307710647583,6.3499422733870325e-12,6.3499422733870325e-12,1.4969947156884267e-11,0.0,5.687270032694869e-08,2.159468173980713,aer,3.576280249717456e-08,2.1765793611905337e-09,2.987241121132911e-09,3.0926867733427343e-09,1.5883392379123507e-09,1.6082298825992325e-09,1.824294160179818e-09,3.4375531310359975e-09,2.752515548820611e-09,1.6424576143592162e-09,0.0,135.82688903808594,45.1555061340332,87.4797134399414,93.6947250366211,3.3060929775238037,4.76578426361084,28.312698364257812,89.67416381835938,74.57502746582031,7.575530529022217,0.0,2364.374558582902
850000.0,8.384614944458008,10.0,1.0,0.7307692170143127,6.947994696943072e-12,6.947994696943072e-12,1.6775780417588315e-11,0.0,6.315595868500168e-08,2.152261734008789,aer,3.969632089706465e-08,2.4246959995366524e-09,3.327886632931154e-09,3.448761498603403e-09,1.7691376141826254e-09,1.790950943103553e-09,2.041681712583454e-09,3.778810597765414e-09,3.0488953584040246e-09,1.8288149883360916e-09,0.0,133.3917694091797,45.142303466796875,87.45413970947266,93.78646087646484,3.256368398666382,4.694106101989746,29.08419418334961,87.98026275634766,73.58427429199219,7.467547416687012,0.0,2305.153027166147
850000.0,8.384614944458008,10.0,1.0,0.7692307829856873,7.562558218543458e-12,7.562558218543458e-12,1.8684873093199883e-11,0.0,6.971676214106992e-08,2.1441991329193115,aer,4.3786542391899275e-08,2.6865247804153114e-09,3.686680072334525e-09,3.824192962298412e-09,1.9596317901715565e-09,1.9836701170561355e-09,2.2718147363320895e-09,4.133598796585147e-09,3.359122091595168e-09,2.0249935062111035e-09,0.0,130.22181701660156,45.128421783447266,87.42726135253906,93.8686752319336,3.204371929168701,4.619152069091797,29.81610870361328,86.1456527709961,72.5448989868164,7.354467391967773,0.0,2263.0601475411095
850000.0,8.384614944458008,10.0,1.0,0.807692289352417,8.1931249978906e-12,8.1931249978906e-12,2.0696102817630013e-11,0.0,7.65337802022259e-08,2.1350228786468506,aer,4.801315611757673e-08,2.9614173335801297e-09,4.0640570908578866e-09,4.2190588800394835e-09,2.15985629381521e-09,2.1859787313616152e-09,2.514775720996454e-09,4.501375272525365e-09,3.6829976846064483e-09,2.2311104075356525e-09,0.0,126.15331268310547,45.113834381103516,87.39898681640625,93.9430160522461,3.1483755111694336,4.538432598114014,30.516143798828125,84.10523986816406,71.421142578125,7.232477188110352,0.0,2208.7073942921124
850000.0,8.384614944458008,10.0,1.0,0.8461538553237915,8.839384953163165e-12,8.839384953163165e-12,2.280686403621779e-11,0.11864406615495682,8.358122016716152e-08,2.1244735717773438,aer,5.235012423554508e-08,3.2502682767443503e-09,4.459682845237012e-09,4.633242678409033e-09,2.369843876692812e-09,2.3978474761321422e-09,2.7704945004813908e-09,4.881917092802723e-09,4.020434651863525e-09,2.4473629789412144e-09,0.0,121.23726654052734,45.098506927490234,87.36929321289062,94.00967407226562,3.0888376235961914,4.45260763168335,31.17813491821289,81.85830688476562,70.22084045410156,7.1025071144104,0.0,2162.695695417002
850000.0,8.384614944458008,10.0,1.0,0.8846153616905212,9.499713515825903e-12,9.499713515825903e-12,2.5017410018590702e-11,0.21468926966190338,9.083267826781594e-08,2.112391710281372,aer,5.677318171137813e-08,3.5523244346080673e-09,4.873526915361026e-09,5.0667821049898976e-09,2.589579883860438e-09,2.6197639613201318e-09,3.039087870249091e-09,5.273945724582063e-09,4.3710302044530636e-09,2.67345190430035e-09,0.0,115.74887084960938,45.0823860168457,87.33806610107422,94.07003784179688,3.0265188217163086,4.36277437210083,31.80867576599121,79.4328842163086,68.95784759521484,6.966151237487793,0.0,2122.9842747920193
850000.0,8.384614944458008,10.0,1.0,0.9230769276618958,1.0182587412144173e-11,1.0182587412144173e-11,2.7388501189218317e-11,0.2768361568450928,9.826462843420813e-08,2.098759651184082,aer,6.126084173274648e-08,3.867296261006459e-09,5.3059325821891434e-09,5.519703361045458e-09,2.819094291339752e-09,2.8513349459302617e-09,3.320600905354354e-09,5.676751069216834e-09,4.733854197525034e-09,2.9092093178917366e-09,0.0,110.30306243896484,45.0650520324707,87.30448913574219,94.124755859375,3.0251355171203613,4.360780715942383,32.41328048706055,76.94117736816406,66.78871154785156,6.928041458129883,0.0,2088.700465291273
850000.0,8.384614944458008,10.0,1.0,0.9615384340286255,1.0888797676023021e-11,1.0888797676023021e-11,2.98649854846289e-11,0.305084764957428,1.0586003185153459e-07,2.083723306655884,aer,6.579774947113037e-08,4.1960244168137706e-09,5.756589427363679e-09,5.991914076020066e-09,3.058262976196602e-09,3.0926479155368725e-09,3.6151150961671874e-09,6.089269977138656e-09,5.107151590522108e-09,3.1553086810021114e-09,0.0,105.2914047241211,45.04613494873047,87.2678451538086,94.17481231689453,3.100710153579712,4.469722270965576,33.00139617919922,74.14295959472656,64.09362030029297,6.8499555587768555,0.0,2046.105550791137
850000.0,8.384614944458008,10.0,1.0,1.0,1.1612692578377715e-11,1.1612692578377715e-11,3.249081212408633e-11,0.32768362760543823,1.1362353546928716e-07,2.067805051803589,aer,7.038995164521111e-08,4.538268427722869e-09,6.2253024957215075e-09,6.483894754438779e-09,3.3073059846344677e-09,3.344079235745312e-09,3.9226182302343204e-09,6.510895822486873e-09,5.48999112837123e-09,3.4112315194789744e-09,0.0,100.71864318847656,45.02619171142578,87.22920227050781,94.2204360961914,3.2074973583221436,4.623657703399658,33.572486877441406,71.23809051513672,61.66770935058594,6.822370529174805,0.0,2012.9942054580897
850000.0,10.230769157409668,10.0,1.0,0.5,3.6618021982681714e-12,3.6618021982681714e-12,7.525687538423309e-12,0.0,3.0259680983135695e-08,2.202752113342285,aer,1.9059845257629604e-08,1.1359314600056791e-09,1.5596286484509392e-09,1.6027461580137015e-09,8.302493692546875e-10,8.414124952338398e-10,9.261213462785634e-10,1.9561436914727892e-09,1.4871105458169609e-09,8.604908452447546e-10,0.0,144.6578369140625,45.217430114746094,87.59969329833984,93.01758575439453,3.5904064178466797,5.1756272315979,23.628944396972656,99.37042236328125,80.19810485839844,8.190938949584961,0.0,2754.2986294580624
850000.0,10.230769157409668,10.0,1.0,0.5384615659713745,4.156378800163063e-12,4.156378800163063e-12,8.809736794235246e-12,0.0,3.502977818925501e-08,2.198716163635254,aer,2.2090116402750937e-08,1.3170379231652873e-09,1.8083695652038045e-09,1.8620466279983816e-09,9.624214758474636e-10,9.753670093815003e-10,1.0807935657553003e-09,2.2242419017715065e-09,1.7122753215303987e-09,9.971077297166175e-10,0.0,144.28390502929688,45.20668411254883,87.57886505126953,93.19928741455078,3.5372092723846436,5.098942279815674,24.702560424804688,97.50360107421875,79.15189361572266,8.076077461242676,0.0,2645.3272442915477
850000.0,10.230769157409668,10.0,1.0,0.5769230723381042,4.673505939883915e-12,4.673505939883915e-12,1.0200361388879031e-11,0.0,4.0139404688943614e-08,2.1947059631347656,aer,2.5336225562000436e-08,1.5118838403438417e-09,2.0755186458387698e-09,2.1406891814734763e-09,1.104342617352927e-09,1.1189792425980727e-09,1.2479265398823713e-09,2.50813725344301e-09,1.9520991489940798e-09,1.1436013247489996e-09,0.0,143.856689453125,45.195457458496094,87.55712127685547,93.3555679321289,3.4889142513275146,5.029325008392334,25.704601287841797,95.88318634033203,78.20057678222656,7.9717278480529785,0.0,2571.3901382922195
850000.0,10.230769157409668,10.0,1.0,0.6153846383094788,5.213972049250559e-12,5.213972049250559e-12,1.169705911990837e-11,0.0,4.558707544788376e-08,2.1907341480255127,aer,2.879636973318611e-08,1.7199558444147556e-09,2.3610455812672626e-09,2.43877140704285e-09,1.2560003037620504e-09,1.2723876396947276e-09,1.4274242898792977e-09,2.808328014580752e-09,2.2066959370903305e-09,1.3000976961663469e-09,0.0,143.37445068359375,45.18414306640625,87.53520965576172,93.4887924194336,3.4450697898864746,4.966121673583984,26.626136779785156,94.45835876464844,77.33558654785156,7.876929759979248,0.0,2488.1352597908117
850000.0,10.230769157409668,10.0,1.0,0.6538461446762085,5.774519317575111e-12,5.774519317575111e-12,1.3301468433646324e-11,0.0,5.137067304872289e-08,2.186781167984009,aer,3.246940494250339e-08,1.941636851299222e-09,2.6648772077919602e-09,2.7560764781497937e-09,1.4173754392388105e-09,1.4355894251139034e-09,1.6195350616143855e-09,3.1237818998164357e-09,2.475934346435338e-09,1.4664605085812354e-09,0.0,142.8120880126953,45.17249298095703,87.51263427734375,93.60647583007812,3.4041709899902344,4.907166004180908,27.49635124206543,93.16258239746094,76.52818298339844,7.788475513458252,0.0,2424.649667208083
850000.0,10.230769157409668,10.0,1.0,0.692307710647583,6.35454406108793e-12,6.35454406108793e-12,1.5015677937157967e-11,0.0,5.7486605697931736e-08,2.1827783584594727,aer,3.635182821426497e-08,2.1765984570265573e-09,2.987297076373352e-09,3.092829548023701e-09,1.5884665804932752e-09,1.60865942788746e-09,1.8243418997698768e-09,3.454217356591016e-09,2.759475536961986e-09,1.6428904903165176e-09,0.0,142.14694213867188,45.16069030761719,87.4897689819336,93.71142578125,3.3655989170074463,4.851562976837158,28.324390411376953,91.96489715576172,75.7664566040039,7.705043792724609,0.0,2364.374558582902
850000.0,10.230769157409668,10.0,1.0,0.7307692170143127,6.954263553904383e-12,6.954263553904383e-12,1.6837623309506888e-11,0.0,6.393206319899036e-08,2.178710460662842,aer,4.04407742848889e-08,2.424721312621614e-09,3.3279596856061744e-09,3.4489240352542083e-09,1.7693088105730226e-09,1.7916464978284807e-09,2.0417425528052036e-09,3.79991149657144e-09,3.057699204944697e-09,1.8293797587887184e-09,0.0,141.3623504638672,45.14878463745117,87.46670532226562,93.80393981933594,3.3290698528289795,4.798905849456787,29.09857177734375,90.8341293334961,75.04452514648438,7.626002788543701,0.0,2305.153027166147
850000.0,10.230769157409668,10.0,1.0,0.7692307829856873,7.571137293493901e-12,7.571137293493901e-12,1.8768889220588392e-11,0.0,7.070277519005685e-08,2.1745247840881348,aer,4.473262293913649e-08,2.686558753239865e-09,3.686777771960692e-09,3.8243741506960305e-09,1.9599539768933028e-09,1.98413063756675e-09,2.2718944503452576e-09,4.160376487760686e-09,3.3703164703524635e-09,2.025764889168613e-09,0.0,140.41021728515625,45.13645935058594,87.44282531738281,93.88713073730469,3.2940850257873535,4.748474597930908,29.833812713623047,89.73946380615234,74.35255432128906,7.5502777099609375,0.0,2263.0601475411095
