Macro_Cycle,Depletion_Limit,Relative_L2_Error
1131.578947368421,0.5210526315789473,0.083373025
1131.578947368421,0.5631578947368421,0.10856686
1131.578947368421,0.6052631578947368,0.07054637
1131.578947368421,0.6473684210526316,0.11686384
1131.578947368421,0.6894736842105262,0.049840447
1131.578947368421,0.731578947368421,0.12009045
1131.578947368421,0.7736842105263158,0.11967617
1131.578947368421,0.8157894736842105,0.11921664
1131.578947368421,0.8578947368421053,0.11890196
1131.578947368421,0.9,0.11867238
1389.4736842105262,0.1,0.11217118
1389.4736842105262,0.14210526315789473,0.11138408
1389.4736842105262,0.1842105263157895,0.11136239
1389.4736842105262,0.22631578947368422,0.110377125
1389.4736842105262,0.26842105263157895,0.11004712
1389.4736842105262,0.31052631578947365,0.110167235
1389.4736842105262,0.3526315789473684,0.10710043
1389.4736842105262,0.39473684210526316,0.106514946
1389.4736842105262,0.4368421052631579,0.10481765
1389.4736842105262,0.4789473684210527,0.10941536
1389.4736842105262,0.5210526315789473,0.10379688
1389.4736842105262,0.5631578947368421,0.10918796
1389.4736842105262,0.6052631578947368,0.09739249
1389.4736842105262,0.6473684210526316,0.11201707
1389.4736842105262,0.6894736842105262,0.07783473
1389.4736842105262,0.731578947368421,0.11265855
1389.4736842105262,0.7736842105263158,0.11252397
1389.4736842105262,0.8157894736842105,0.11230218
1389.4736842105262,0.8578947368421053,0.11229367
1389.4736842105262,0.9,0.11103331
1647.3684210526317,0.1,0.067570046
1647.3684210526317,0.14210526315789473,0.066845104
1647.3684210526317,0.1842105263157895,0.06682362
1647.3684210526317,0.22631578947368422,0.06592281
1647.3684210526317,0.26842105263157895,0.06561464
1647.3684210526317,0.31052631578947365,0.06573768
1647.3684210526317,0.3526315789473684,0.06291937
1647.3684210526317,0.39473684210526316,0.062402945
1647.3684210526317,0.4368421052631579,0.06101134
1647.3684210526317,0.4789473684210527,0.06504526
1647.3684210526317,0.5210526315789473,0.060609534
1647.3684210526317,0.5631578947368421,0.064826526
1647.3684210526317,0.6052631578947368,0.058529556
1647.3684210526317,0.6473684210526316,0.06741196
1647.3684210526317,0.6894736842105262,0.054740284
1647.3684210526317,0.731578947368421,0.06801612
1647.3684210526317,0.7736842105263158,0.06787835
1647.3684210526317,0.8157894736842105,0.06768078
1647.3684210526317,0.8578947368421053,0.067727275
1647.3684210526317,0.9,0.06654471
1905.2631578947369,0.1,0.031684626
1905.2631578947369,0.14210526315789473,0.03124603
1905.2631578947369,0.1842105263157895,0.031231329
1905.2631578947369,0.22631578947368422,0.030717438
1905.2631578947369,0.26842105263157895,0.0305285
1905.2631578947369,0.31052631578947365,0.03064088
1905.2631578947369,0.3526315789473684,0.029072179
1905.2631578947369,0.39473684210526316,0.028830687
1905.2631578947369,0.4368421052631579,0.02812905
1905.2631578947369,0.4789473684210527,0.03024361
1905.2631578947369,0.5210526315789473,0.028201023
1905.2631578947369,0.5631578947368421,0.03008242
1905.2631578947369,0.6052631578947368,0.027374981
1905.2631578947369,0.6473684210526316,0.031533558
1905.2631578947369,0.6894736842105262,0.026280452
1905.2631578947369,0.731578947368421,0.031949364
1905.2631578947369,0.7736842105263158,0.031817243
1905.2631578947369,0.8157894736842105,0.03171913
1905.2631578947369,0.8578947368421053,0.03193211
1905.2631578947369,0.9,0.031144697
2163.157894736842,0.1,0.03505539
2163.157894736842,0.14210526315789473,0.035449665
2163.157894736842,0.1842105263157895,0.035458364
2163.157894736842,0.22631578947368422,0.03598587
2163.157894736842,0.26842105263157895,0.036144044
2163.157894736842,0.31052631578947365,0.036137063
2163.157894736842,0.3526315789473684,0.037751727
2163.157894736842,0.39473684210526316,0.03809706
2163.157894736842,0.4368421052631579,0.038933396
2163.157894736842,0.4789473684210527,0.036528066
2163.157894736842,0.5210526315789473,0.03951975
2163.157894736842,0.5631578947368421,0.03659802
2163.157894736842,0.6052631578947368,0.040938366
2163.157894736842,0.6473684210526316,0.03505401
2163.157894736842,0.6894736842105262,0.043712564
2163.157894736842,0.731578947368421,0.03480274
2163.157894736842,0.7736842105263158,0.03479941
2163.157894736842,0.8157894736842105,0.034943204
2163.157894736842,0.8578947368421053,0.035219017
2163.157894736842,0.9,0.035738595
2421.0526315789475,0.1,0.07018081
2421.0526315789475,0.14210526315789473,0.07076835
2421.0526315789475,0.1842105263157895,0.07078366
2421.0526315789475,0.22631578947368422,0.0715366
2421.0526315789475,0.26842105263157895,0.07177649
2421.0526315789475,0.31052631578947365,0.07172167
2421.0526315789475,0.3526315789473684,0.0739987
2421.0526315789475,0.39473684210526316,0.07444488
2421.0526315789475,0.4368421052631579,0.07556811
2421.0526315789475,0.4789473684210527,0.0722836
2421.0526315789475,0.5210526315789473,0.07614697
2421.0526315789475,0.5631578947368421,0.07242105
2421.0526315789475,0.6052631578947368,0.077923134
2421.0526315789475,0.6473684210526316,0.07024598
2421.0526315789475,0.6894736842105262,0.081238665
2421.0526315789475,0.731578947368421,0.06980749
2421.0526315789475,0.7736842105263158,0.06986437
2421.0526315789475,0.8157894736842105,0.07005214
2421.0526315789475,0.8578947368421053,0.07023114
2421.0526315789475,0.9,0.071103215
2678.9473684210525,0.1,0.10485953
2678.9473684210525,0.14210526315789473,0.10545852
2678.9473684210525,0.1842105263157895,0.10547466
2678.9473684210525,0.22631578947368422,0.10623887
2678.9473684210525,0.26842105263157895,0.10648551
2678.9473684210525,0.31052631578947365,0.10642149
2678.9473684210525,0.3526315789473684,0.108740345
2678.9473684210525,0.39473684210526316,0.10918857
2678.9473684210525,0.4368421052631579,0.11032872
2678.9473684210525,0.4789473684210527,0.106993966
2678.9473684210525,0.5210526315789473,0.11087438
2678.9473684210525,0.5631578947368421,0.1071411
2678.9473684210525,0.6052631578947368,0.1126596
2678.9473684210525,0.6473684210526316,0.10493767
2678.9473684210525,0.6894736842105262,0.11597461
2678.9473684210525,0.731578947368421,0.104479946
2678.9473684210525,0.7736842105263158,0.10454846
2678.9473684210525,0.8157894736842105,0.10473508
2678.9473684210525,0.8578947368421053,0.10487679
2678.9473684210525,0.9,0.105784126
2936.842105263158,0.1,0.143605
2936.842105263158,0.14210526315789473,0.14419152
2936.842105263158,0.1842105263157895,0.14420758
2936.842105263158,0.22631578947368422,0.14495374
2936.842105263158,0.26842105263157895,0.14519612
2936.842105263158,0.31052631578947365,0.14512943
2936.842105263158,0.3526315789473684,0.14739911
2936.842105263158,0.39473684210526316,0.1478353
2936.842105263158,0.4368421052631579,0.14895058
2936.842105263158,0.4789473684210527,0.14568967
2936.842105263158,0.5210526315789473,0.1494638
2936.842105263158,0.5631578947368421,0.1458369
2936.842105263158,0.6052631578947368,0.1512026
2936.842105263158,0.6473684210526316,0.14368762
2936.842105263158,0.6894736842105262,0.15442497
2936.842105263158,0.731578947368421,0.14323494
2936.842105263158,0.7736842105263158,0.14330702
2936.842105263158,0.8157894736842105,0.14348716
2936.842105263158,0.8578947368421053,0.14360633
2936.842105263158,0.9,0.14450265
3194.7368421052633,0.1,0.18131702
3194.7368421052633,0.14210526315789473,0.1818834
3194.7368421052633,0.1842105263157895,0.18189897
3194.7368421052633,0.22631578947368422,0.18261886
3194.7368421052633,0.26842105263157895,0.18285352
3194.7368421052633,0.31052631578947365,0.18278706
3194.7368421052633,0.3526315789473684,0.18498014
3194.7368421052633,0.39473684210526316,0.18540028
3194.7368421052633,0.4368421052631579,0.186478
3194.7368421052633,0.4789473684210527,0.1833282
3194.7368421052633,0.5210526315789473,0.18696293
3194.7368421052633,0.5631578947368421,0.18347232
3194.7368421052633,0.6052631578947368,0.188639
3194.7368421052633,0.6473684210526316,0.18139978
3194.7368421052633,0.6894736842105262,0.19174285
3194.7368421052633,0.731578947368421,0.18096006
3194.7368421052633,0.7736842105263158,0.18103227
3194.7368421052633,0.8157894736842105,0.18120512
3194.7368421052633,0.8578947368421053,0.18131007
3194.7368421052633,0.9,0.18218006
3452.6315789473683,0.1,0.21383142
3452.6315789473683,0.14210526315789473,0.21437792
3452.6315789473683,0.1842105263157895,0.21439308
3452.6315789473683,0.22631578947368422,0.21508722
3452.6315789473683,0.26842105263157895,0.21531409
3452.6315789473683,0.31052631578947365,0.21524876
3452.6315789473683,0.3526315789473684,0.21736605
3452.6315789473683,0.39473684210526316,0.21777122
3452.6315789473683,0.4368421052631579,0.21881208
3452.6315789473683,0.4789473684210527,0.21577105
3452.6315789473683,0.5210526315789473,0.2192744
3452.6315789473683,0.5631578947368421,0.21591115
3452.6315789473683,0.6052631578947368,0.2208907
3452.6315789473683,0.6473684210526316,0.21391286
3452.6315789473683,0.6894736842105262,0.22388211
3452.6315789473683,0.731578947368421,0.21348724
3452.6315789473683,0.7736842105263158,0.2135583
3452.6315789473683,0.8157894736842105,0.2137244
3452.6315789473683,0.8578947368421053,0.21382017
3452.6315789473683,0.9,0.21466215
3710.5263157894738,0.1,0.24920417
3710.5263157894738,0.14210526315789473,0.24972802
3710.5263157894738,0.1842105263157895,0.24974252
3710.5263157894738,0.22631578947368422,0.25040746
3710.5263157894738,0.26842105263157895,0.25062507
3710.5263157894738,0.31052631578947365,0.25056162
3710.5263157894738,0.3526315789473684,0.2525912
3710.5263157894738,0.39473684210526316,0.25297907
3710.5263157894738,0.4368421052631579,0.25397706
3710.5263157894738,0.4789473684210527,0.25106227
3710.5263157894738,0.5210526315789473,0.2544161
3710.5263157894738,0.5631578947368421,0.25119725
3710.5263157894738,0.6052631578947368,0.2559644
